filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
0aadefb73e71794fb4a2802708db5bcf.py,start_process_with_a_shell,B605,LOW,HIGH,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",186,[186],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html
0aadefb73e71794fb4a2802708db5bcf.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,186,[186],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
0b2fed983394742e33eee0416c4e2fce.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,[31],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
0b2fed983394742e33eee0416c4e2fce.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'xxx',37,[37],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
0b42dbd687ae3b838728.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with call module.,5,"[5, 6]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0b42dbd687ae3b838728.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,9,[9],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
0b42dbd687ae3b838728.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,9,[9],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
0b92b9ca837a0f5474c732876220db78.py,flask_debug_true,B201,HIGH,MEDIUM,"A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",110,[110],https://bandit.readthedocs.io/en/latest/plugins/b201_flask_debug_true.html
0c3db6c57b21b7b0882a.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,4,[4],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0c3db6c57b21b7b0882a.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
0c3db6c57b21b7b0882a.py,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,"subprocess call with shell=True seems safe, but may be changed in the future, consider rewriting without shell",48,[48],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html
0c77ce6c2b84af70644d81802892c289.py,blacklist,B401,HIGH,HIGH,A telnet-related module is being imported.  Telnet is considered insecure. Use SSH or some other encrypted protocol.,76,[76],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b401-import-telnetlib
0c77ce6c2b84af70644d81802892c289.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,142,[142],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
0c77ce6c2b84af70644d81802892c289.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,483,[483],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
0cb95922aac14d446a6530f87b3a04ce.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,44,[44],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
0cbadce5816b6ab10eb2.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: 'MY_PERSONAL_HIPCHAT_TOKEN',54,[54],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
0cdd8d6adb8463961f50bd1845faddf8.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,[109],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
0d5b3e7cc89cb2180c6e.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,78,[78],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
0d6e259abcc14f2d2d28.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",75,[75],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
0d9b373b59ef9bb62b5a.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,16,[16],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0d9b373b59ef9bb62b5a.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
0d9b373b59ef9bb62b5a.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
0ef13930d561e42b9b213cadecfcf7c9.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",107,[107],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
0ef66e0677be32050574.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,1,[1],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0ef66e0677be32050574.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,29,[29],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
0efb4d07f28af1c8fc1b.py,blacklist,B310,MEDIUM,HIGH,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,211,[211],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen
0efb4d07f28af1c8fc1b.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",258,[258],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
0f0de19c35141be3c355.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,7,"[7, 8]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0f0de19c35141be3c355.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",10,[10],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
0f0de19c35141be3c355.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",11,[11],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
0f0de19c35141be3c355.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",13,[13],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
0f0de19c35141be3c355.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
0f0de19c35141be3c355.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,32,[32],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
0f347c8d789402a09f2e.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,1,[1],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
0f347c8d789402a09f2e.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,5,[5],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
0f45c75c805aa371fa92.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,113,[113],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
0f45c75c805aa371fa92.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",761,[761],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
10016188.py,blacklist,B411,HIGH,HIGH,Using xmlrpclib to parse untrusted XML data is known to be vulnerable to XML attacks. Use defused.xmlrpc.monkey_patch() function to monkey-patch xmlrpclib and mitigate XML vulnerabilities.,1,"[1, 2, 3]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b411-import-xmlrpclib
10069682.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,23,[23],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
10069682.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,45,[45],https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
1009475.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with list2cmdline module.,56,"[56, 57]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1009475.py,start_process_with_no_shell,B606,LOW,MEDIUM,Starting a process without a shell.,62,[62],https://bandit.readthedocs.io/en/latest/plugins/b606_start_process_with_no_shell.html
1013219.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,8,"[8, 9]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1013219.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,17,[17],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
1013219.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,17,[17],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1013219.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
10171890.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,21,"[21, 22]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
10171890.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,23,[23],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
10171890.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,23,[23],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
10171890.py,start_process_with_partial_path,B607,LOW,HIGH,Starting a process with a partial executable path,40,"[40, 41, 42, 43, 44, 45, 46, 47]",https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html
10171890.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,40,"[40, 41, 42, 43, 44, 45, 46, 47]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
10184153.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,5,"[5, 6]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
10184153.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
10198873.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,15,[15],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
10198873.py,blacklist,B322,HIGH,HIGH,"The input method in Python 2 will read from standard input, evaluate and run the resulting string as python source code. This is similar, though in many ways worse, then using eval. On Python 2, use raw_input instead, input is safe in Python 3.",18,[18],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b322-input
1022880.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,6,"[6, 7]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1022880.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,22,[22],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
1027906.py,blacklist,B404,LOW,HIGH,Consider possible security implications associated with subprocess module.,1,"[1, 2]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess
1027906.py,subprocess_without_shell_equals_true,B603,LOW,HIGH,subprocess call - check for execution of untrusted input.,11,[11],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html
10281460.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,15,[15],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
10301506.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",28,[28],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
